id,complexity,n_classes,n_functions,loc,lloc,sloc,comments,multilines,blank_lines,h1,h2,N1,N2,h,N,calculated_N,volume,difficulty,effort,bugs,time,imports,assignments,assignments_unique,kwds,kwds_unique,lt_numbers,lt_strings,lt_booleans,lgc_op,lgc_op_unique,and_op,or_op,not_op,arithmetic_op,arithmetic_op_unique,add_op,minus_op,mult_op,div_op,mod_op,power_op,div_floor_op,cmp_op,cmp_op_unique,equal_op,not_eq_op,lt_op,gt_op,less_op,greater_op,bitwise_op,bitwise_op_unique,bitwise_and,bitwise_or,bitwise_xor,bitwise_not,lshift_op,rshift_op,identity_op,membership_op,conditionals,ifs,elifs,elses,loops,whiles,fors,breaks,continues,builtin_f,builtin_f_unique,type_f,type_f_unique,lambdas,lpar,lsqb,lbrace,commas,colons,dots,prints,inputs,len,uident,uident_unique,uident_mean,uident_per_line,uident_chars,modulo,has_comments,has_operators,has_operands,has_imports,has_kwds,has_numbers,has_strs,has_bools,has_lgc_op,has_arth_op,has_cmp_op,has_conditionals,has_ifs,has_elifs,has_elses,has_loops,has_fors,has_whiles,has_add_sub,has_mult_div,has_blocks,tentativas,media_submissoes,media_tempo_foco,taxa_acerto,facil,dificil,tri,inep
1728,5.0,0.0,0.0,31.0,14.0,13.0,10.0,5.0,8.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163468,0.5,2.3774437510817346,0.0015849625007211565,0.1320802083934297,1.0,5.0,1.0,11.0,8.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,6.0,4.0,2.0,1.0,0.0,11.0,6.0,0.0,0.0,5.0,0.0,2.0,1.0,0.0,22.0,9.0,2.2,0.6875,4.4444444444444455,6,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,49,10.102040816326529,890.5717708333334,0.41,Não,Não,Médio,Médio
1833,1.0,0.0,0.0,6.0,4.0,4.0,2.0,0.0,1.0,3.0,8.0,5.0,10.0,11.0,15.0,28.754887502163463,51.89147427955947,1.875,97.296514274174,0.01729715809318649,5.405361904120777,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,3.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,8.0,3.0,2.0,1.1428571428571428,2.333333333333333,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,54,3.9259259259259265,481.7163333333331,0.8,Sim,Não,Médio,Fácil
1834,1.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,4.0,8.0,5.0,10.0,12.0,15.0,32.0,53.77443751081736,2.5,134.43609377704337,0.017924812503605784,7.468671876502409,0.0,5.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,4.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,12.0,5.0,2.0,1.7142857142857142,2.0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,39,4.3589743589743595,473.67715384615394,0.79,Sim,Não,Médio,Fácil
1835,1.0,0.0,0.0,5.0,4.0,4.0,0.0,0.0,1.0,2.0,6.0,3.0,6.0,8.0,9.0,17.509775004326936,27.0,1.0,27.0,0.009000000000000001,1.5,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,5.0,1.75,1.1666666666666667,2.8,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,38,1.973684210526316,349.25957894736837,0.82,Sim,Não,Médio,Fácil
1836,1.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,3.0,7.0,4.0,8.0,10.0,12.0,24.406371956566698,39.863137138648355,1.7142857142857142,68.33680652339717,0.013287712379549451,3.7964892512998434,1.0,2.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,4.0,1.5,1.2,2.0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,43,3.4186046511627906,533.7773488372094,0.7,Sim,Não,Médio,Fácil
1837,1.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,4.0,2.0,4.0,5.0,6.0,8.0,13.931568569324176,0.5,6.965784284662088,0.004643856189774725,0.3869880158145604,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,4.0,1.5,1.2,2.5,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,35,1.4,293.29642857142863,0.77,Sim,Não,Médio,Fácil
1838,1.0,0.0,0.0,9.0,5.0,5.0,0.0,0.0,4.0,3.0,10.0,8.0,16.0,13.0,24.0,37.974168451037094,88.8105532353862,2.4,213.14532776492686,0.029603517745128736,11.841407098051492,0.0,4.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,3.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,14.0,4.0,2.8,1.4,2.25,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,40,2.7,255.78392500000004,0.9,Sim,Não,Fácil,Muito Fácil
1839,1.0,0.0,0.0,7.0,6.0,6.0,0.0,0.0,1.0,3.0,8.0,4.0,8.0,11.0,12.0,28.754887502163463,41.51317942364757,1.5,62.269769135471364,0.013837726474549191,3.4594316186372978,0.0,5.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,3.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,10.0,5.0,1.6666666666666667,1.25,1.0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,42,3.8333333333333335,527.4475714285717,0.81,Sim,Não,Médio,Fácil
1840,1.0,0.0,0.0,9.0,7.0,7.0,0.0,0.0,2.0,3.0,7.0,4.0,8.0,10.0,12.0,24.406371956566698,39.863137138648355,1.7142857142857142,68.33680652339717,0.013287712379549451,3.7964892512998434,0.0,6.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,3.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,12.0,5.0,1.7142857142857142,1.2,1.0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,39,2.6666666666666665,615.8990256410257,0.72,Sim,Não,Médio,Fácil
1841,1.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,3.0,6.0,3.0,6.0,9.0,9.0,20.264662506490406,28.52932501298081,1.5,42.79398751947122,0.009509775004326938,2.377443751081734,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,3.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,9.0,5.0,2.25,1.8,2.6,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,41,4.975609756097562,731.4864390243904,0.41,Não,Não,Médio,Médio
1842,1.0,0.0,0.0,9.0,6.0,6.0,2.0,0.0,2.0,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.509775004326935,1.0,15.509775004326935,0.005169925001442312,0.861654166907052,1.0,4.0,1.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,3.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,11.0,6.0,1.8333333333333333,1.1,3.8333333333333335,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,39,3.3076923076923075,572.939564102564,0.67,Sim,Não,Médio,Fácil
1937,3.0,0.0,0.0,12.0,12.0,12.0,0.0,0.0,0.0,3.0,22.0,14.0,28.0,25.0,42.0,102.86238311218399,195.04195997053841,1.9090909090909087,372.3528326710279,0.06501398665684614,20.686268481723765,0.0,8.0,1.0,2.0,2.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,21.0,7.0,1.75,1.6153846153846154,2.4285714285714284,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,40,4.325,912.2002,0.82,Sim,Não,Médio,Fácil
1938,2.0,0.0,0.0,12.0,10.0,10.0,0.0,0.0,2.0,3.0,24.0,14.0,28.0,27.0,42.0,114.79398751947123,199.70527509086568,1.75,349.48423140901497,0.06656842503028856,19.41579063383417,0.0,7.0,1.0,2.0,2.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,18.0,7.0,2.0,1.3846153846153846,2.8571428571428568,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,36,3.888888888888889,795.2603888888893,0.86,Sim,Não,Fácil,Muito Fácil
1939,2.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,3.0,23.0,15.0,30.0,26.0,45.0,108.79681249147477,211.51978731634918,1.9565217391304348,413.84306214068323,0.07050659577211639,22.991281230037966,0.0,6.0,1.0,2.0,2.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,17.0,6.0,1.8888888888888888,1.5454545454545454,3.1666666666666665,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,34,3.3823529411764706,767.1549705882355,0.85,Sim,Não,Médio,Fácil
1940,2.0,0.0,0.0,15.0,11.0,11.0,8.0,0.0,0.0,3.0,24.0,15.0,30.0,27.0,45.0,114.79398751947123,213.9699375973561,1.875,401.1936329950427,0.07132331253245204,22.288535166391267,0.0,7.0,1.0,2.0,2.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,15.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,19.0,8.0,1.9,1.1875,5.625,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,31,4.967741935483871,890.6173548387096,0.77,Sim,Não,Médio,Fácil
1941,3.0,0.0,0.0,12.0,10.0,10.0,0.0,0.0,2.0,3.0,21.0,14.0,28.0,24.0,42.0,96.99355338051744,192.56842503028855,2.0,385.13685006057716,0.0641894750100962,21.396491670032066,0.0,6.0,1.0,2.0,1.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,18.0,6.0,1.8,1.3846153846153846,3.1666666666666665,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,39,4.717948717948718,891.0356410256412,0.77,Sim,Não,Médio,Fácil
1942,2.0,0.0,0.0,15.0,11.0,11.0,0.0,0.0,4.0,3.0,22.0,14.0,28.0,25.0,42.0,102.86238311218399,195.04195997053841,1.9090909090909087,372.3528326710279,0.06501398665684614,20.686268481723765,0.0,7.0,1.0,2.0,2.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,1.0,1.0,0.0,16.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,19.0,8.0,1.9,1.1875,2.5,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,34,7.617647058823528,884.6278823529412,0.79,Sim,Não,Médio,Fácil
1943,2.0,0.0,0.0,12.0,12.0,12.0,0.0,0.0,0.0,3.0,23.0,14.0,28.0,26.0,42.0,108.79681249147477,197.4184681619259,1.826086956521739,360.5032896869952,0.0658061560539753,20.027960538166393,0.0,8.0,1.0,2.0,2.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,12.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,20.0,8.0,1.8181818181818181,1.5384615384615383,1.375,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,26,5.384615384615384,1003.2996153846153,0.81,Sim,Não,Médio,Fácil
1944,3.0,0.0,0.0,6.0,5.0,5.0,0.0,0.0,1.0,3.0,22.0,15.0,30.0,25.0,45.0,102.86238311218399,208.9735285398626,2.0454545454545454,427.4458538315371,0.06965784284662087,23.746991879529837,0.0,1.0,1.0,2.0,1.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,4.0,2.0,1.3333333333333333,0.5714285714285714,3.0,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,33,6.96969696969697,799.7882424242423,0.85,Sim,Não,Médio,Fácil
1945,2.0,0.0,0.0,12.0,12.0,12.0,0.0,0.0,0.0,3.0,23.0,14.0,28.0,26.0,42.0,108.79681249147477,197.4184681619259,1.826086956521739,360.5032896869952,0.0658061560539753,20.027960538166393,0.0,9.0,1.0,2.0,2.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,22.0,9.0,2.0,1.6923076923076923,1.7777777777777777,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,41,5.804878048780488,854.3880731707318,0.85,Sim,Não,Médio,Fácil
1946,3.0,0.0,0.0,14.0,12.0,12.0,0.0,0.0,2.0,3.0,23.0,14.0,28.0,26.0,42.0,108.79681249147477,197.4184681619259,1.826086956521739,360.5032896869952,0.0658061560539753,20.027960538166393,0.0,8.0,1.0,2.0,1.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,17.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,22.0,9.0,1.8333333333333333,1.4666666666666666,1.8888888888888888,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,29,3.6206896551724137,874.8175172413793,0.9,Sim,Não,Fácil,Muito Fácil
1977,7.0,0.0,0.0,17.0,16.0,16.0,0.0,0.0,1.0,1.0,8.0,6.0,12.0,9.0,18.0,24.0,57.05865002596162,0.75,42.79398751947122,0.019019550008653883,2.377443751081734,0.0,2.0,1.0,8.0,3.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,8.0,2.0,6.0,2.0,0.0,10.0,3.0,1.25,0.5555555555555556,2.6666666666666665,2,0,1,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,38,4.868421052631579,947.7160526315793,0.63,Sim,Não,Médio,Fácil
1978,9.0,0.0,0.0,14.0,12.0,12.0,0.0,0.0,2.0,2.0,18.0,12.0,24.0,20.0,36.0,77.05865002596161,155.58941141594502,1.3333333333333333,207.4525485545934,0.05186313713864835,11.525141586366301,0.0,2.0,1.0,9.0,4.0,0.0,15.0,0.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,5.0,0.0,5.0,2.0,0.0,10.0,2.0,1.6666666666666667,0.6666666666666666,4.5,2,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,32,7.15625,856.2042812499999,0.59,Não,Não,Médio,Médio
1979,9.0,0.0,0.0,13.0,12.0,12.0,0.0,0.0,1.0,2.0,18.0,12.0,24.0,20.0,36.0,77.05865002596161,155.58941141594502,1.3333333333333333,207.4525485545934,0.05186313713864835,11.525141586366301,0.0,2.0,1.0,9.0,4.0,0.0,13.0,0.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,5.0,0.0,5.0,2.0,0.0,10.0,2.0,1.6666666666666667,0.7142857142857143,3.0,2,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,29,3.2068965517241383,873.3604827586212,0.69,Sim,Não,Médio,Fácil
1980,9.0,0.0,0.0,24.0,16.0,16.0,0.0,0.0,8.0,2.0,24.0,12.0,24.0,26.0,36.0,112.03910001730776,169.21582985307933,1.0,169.21582985307933,0.05640527661769311,9.400879436282183,0.0,6.0,1.0,9.0,4.0,0.0,13.0,0.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,5.0,8.0,5.0,2.0,0.0,26.0,5.0,1.8571428571428568,1.04,7.2,2,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,35,5.285714285714286,966.6041428571428,0.57,Não,Não,Médio,Médio
1981,7.0,0.0,0.0,13.0,12.0,12.0,0.0,0.0,1.0,2.0,12.0,8.0,16.0,14.0,24.0,45.01955000865388,91.37651812938248,1.3333333333333333,121.83535750584332,0.030458839376460836,6.768630972546853,0.0,2.0,1.0,7.0,4.0,0.0,13.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,5.0,1.0,5.0,2.0,0.0,9.0,3.0,1.5,0.6428571428571429,5.0,2,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,43,5.72093023255814,1028.2290930232557,0.7,Sim,Não,Médio,Fácil
1982,9.0,0.0,0.0,12.0,12.0,12.0,0.0,0.0,0.0,2.0,18.0,12.0,24.0,20.0,36.0,77.05865002596161,155.58941141594502,1.3333333333333333,207.4525485545934,0.05186313713864835,11.525141586366301,0.0,2.0,1.0,9.0,4.0,0.0,15.0,0.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,5.0,5.0,5.0,2.0,0.0,15.0,3.0,1.3636363636363635,1.1538461538461535,2.333333333333333,2,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,43,4.3023255813953485,980.5173488372093,0.74,Sim,Não,Médio,Fácil
1983,9.0,0.0,0.0,14.0,12.0,12.0,0.0,0.0,2.0,2.0,18.0,12.0,24.0,20.0,36.0,77.05865002596161,155.58941141594502,1.3333333333333333,207.4525485545934,0.05186313713864835,11.525141586366301,0.0,2.0,1.0,9.0,4.0,0.0,15.0,0.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,5.0,2.0,5.0,2.0,0.0,12.0,3.0,2.0,0.8,6.333333333333332,2,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,37,5.0,1022.4074594594597,0.59,Não,Não,Médio,Médio
