codigo,complexity,n_classes,n_functions,loc,lloc,sloc,single_comments,comments,multilines,blank_lines,h1,h2,N1,N2,h,N,calculated_N,volume,difficulty,effort,bugs,time,imports,assignments,assignments_unique,kwds,kwds_unique,lt_numbers,lt_strings,lt_booleans,lgc_op,lgc_op_unique,and_op,or_op,not_op,arithmetic_op,arithmetic_op_unique,add_op,minus_op,mult_op,div_op,mod_op,power_op,div_floor_op,cmp_op,cmp_op_unique,equal_op,not_eq_op,lt_op,gt_op,less_op,greater_op,bitwise_op,bitwise_op_unique,bitwise_and,bitwise_or,bitwise_xor,bitwise_not,lshift_op,rshift_op,identity_op,membership_op,conditionals,ifs,elifs,elses,loops,whiles,fors,breaks,continues,builtin_f,builtin_f_unique,type_f,type_f_unique,lambdas,lpar,rpar,lsqb,rsqb,lbrace,rbrace,commas,colons,dots,prints,inputs,len,uident,uident_unique,uident_mean,uident_per_line,uident_chars
1536,2,0,0,30,12,12,10,10,0,8,6,9,7,13,15,20,44.039100017307746,78.13781191217038,4.333333333333333,338.5971849527383,0.026045937304056792,18.810954719596573,1,9,1,3,3,5,2,0,0,0,0,0,0,7,5,2,1,2,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,5,1,1,0,9,9,0,0,0,0,1,1,0,1,2,0,21,7,1.75,0.6774193548387096,4.0
2623,4,0,0,11,11,10,1,1,0,0,1,2,1,2,3,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211565,0.1320802083934297,1,5,1,7,5,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,2,0,2,0,0,7,5,2,1,0,12,12,5,5,0,0,1,4,0,1,1,0,25,10,2.5,2.0833333333333335,3.3
2671,1,0,0,9,5,5,0,0,0,4,2,4,2,4,6,6,10.0,15.509775004326936,1.0,15.509775004326936,0.005169925001442312,0.861654166907052,1,3,1,1,1,1,2,0,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,1,0,7,7,0,0,0,0,1,0,2,1,2,0,11,6,2.2,1.1,2.0
2507,4,0,0,14,12,12,0,0,0,2,8,13,9,18,21,27,72.10571633583419,118.59257041502654,5.538461538461538,656.8203899909162,0.03953085680500885,36.49002166616201,0,6,1,4,4,6,2,0,1,1,1,0,0,5,4,2,1,1,1,0,0,0,3,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1,0,0,0,9,4,3,2,0,11,11,0,0,0,0,0,3,0,3,3,0,15,4,1.6666666666666667,1.0,5.0
1090,2,0,0,16,11,11,0,0,0,5,2,8,4,8,10,12,26.0,39.863137138648355,1.0,39.863137138648355,0.013287712379549451,2.2146187299249087,0,6,1,2,2,1,7,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,14,4,5,1,0,15,15,0,0,0,0,1,2,0,3,5,0,13,6,1.625,0.7647058823529411,7.833333333333333
2918,1,0,0,24,7,6,4,4,8,6,3,7,4,8,10,12,24.406371956566698,39.863137138648355,1.7142857142857142,68.33680652339717,0.013287712379549451,3.796489251299843,0,5,1,0,0,3,3,0,0,0,0,0,0,4,3,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,2,2,0,8,8,0,0,0,0,1,0,0,1,2,0,11,5,1.8333333333333333,0.44,11.8
2791,2,0,0,8,6,6,0,0,0,2,4,6,4,8,10,12,23.509775004326936,39.863137138648355,2.6666666666666665,106.3016990363956,0.013287712379549451,5.905649946466422,0,4,1,1,1,4,1,0,0,0,0,0,0,3,3,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,3,1,1,0,4,4,0,0,0,0,0,1,0,1,1,0,9,2,1.5,1.0,4.5
2434,1,0,0,25,9,8,3,3,8,6,2,10,5,10,12,15,35.219280948873624,53.77443751081735,1.0,53.77443751081735,0.017924812503605784,2.987468750600964,0,7,1,0,0,3,4,0,0,0,0,0,0,5,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,1,0,10,10,0,0,0,0,0,0,0,1,3,0,14,7,1.75,0.5384615384615384,4.142857142857143
1394,2,0,0,10,7,7,0,0,0,3,4,7,6,12,11,18,27.651484454403228,62.26976913547136,3.4285714285714284,213.49635132161606,0.020756589711823786,11.860908406756447,0,4,1,2,2,5,1,0,0,0,0,0,0,5,3,1,1,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,4,4,1,1,0,6,6,0,0,0,0,1,2,0,1,1,0,11,3,1.8333333333333333,1.0,6.0
1657,6,0,0,34,17,16,6,7,5,7,2,11,9,18,13,27,40.053747805010275,99.91187238980949,1.6363636363636365,163.49215481968827,0.03330395746326983,9.082897489982681,1,8,1,9,7,16,7,0,0,0,0,0,0,6,2,5,0,1,0,0,0,0,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,3,1,1,0,1,0,0,5,4,1,1,0,11,11,10,10,0,0,1,6,2,2,1,0,25,8,1.6666666666666667,0.7142857142857143,4.125
3055,6,0,0,14,11,11,0,0,0,3,4,12,11,22,16,33,51.01955000865388,132.0,3.6666666666666665,484.0,0.044,26.88888888888889,0,6,1,6,4,9,1,0,2,1,2,0,0,4,1,0,0,4,0,0,0,0,5,2,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,0,0,0,4,4,1,1,0,7,7,0,0,0,0,1,4,0,1,1,0,18,3,1.8,1.2,6.0
1595,1,0,0,17,7,6,1,1,7,3,2,6,3,6,8,9,17.509775004326936,27.0,1.0,27.0,0.009,1.5,1,4,1,2,2,2,2,0,0,0,0,0,0,4,3,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,9,9,0,0,0,0,1,0,0,1,1,0,13,7,2.1666666666666665,0.7222222222222222,4.142857142857143
3586,5,0,0,26,14,13,1,1,7,5,3,12,8,16,15,24,47.77443751081735,93.76537429460444,2.0,187.53074858920888,0.03125512476486815,10.418374921622716,1,7,1,6,5,9,2,0,0,0,0,0,0,5,2,4,0,1,0,0,0,0,4,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,1,1,0,0,0,3,3,0,0,0,9,9,3,3,0,0,0,4,0,1,1,0,23,6,1.7692307692307692,0.8518518518518519,3.6666666666666665
2442,2,0,0,8,6,6,0,0,0,2,2,4,2,4,6,6,10.0,15.509775004326936,1.0,15.509775004326936,0.005169925001442312,0.861654166907052,0,3,1,2,2,2,3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,3,3,1,1,0,4,4,0,0,0,0,0,2,0,1,1,0,5,2,1,0.5555555555555556,5.5
1528,2,0,0,12,9,9,0,0,0,3,4,9,5,10,13,15,36.52932501298081,55.506595772116384,2.2222222222222223,123.34799060470309,0.01850219859070546,6.852666144705727,0,7,1,1,1,4,3,0,0,0,0,0,0,4,3,2,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,7,3,3,1,0,8,8,0,0,0,0,0,1,0,1,3,0,14,5,1.5555555555555556,1.0769230769230769,5.4
2792,2,0,0,8,7,7,0,0,0,1,4,6,4,8,10,12,23.509775004326936,39.863137138648355,2.6666666666666665,106.3016990363956,0.013287712379549451,5.905649946466422,0,5,1,1,1,4,2,0,0,0,0,0,0,3,3,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,5,2,2,0,7,7,0,0,0,0,1,1,0,1,2,0,11,3,1.5714285714285714,1.2222222222222223,3.3333333333333335
1028,1,0,0,6,4,4,0,0,0,2,2,7,4,8,9,12,21.651484454403228,38.03910001730775,1.1428571428571428,43.47325716263743,0.012679700005769252,2.415180953479857,0,3,1,0,0,4,1,0,0,0,0,0,0,4,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,0,4,4,0,0,0,0,1,0,0,1,1,0,7,2,1.75,1.0,7.5
3535,2,0,0,25,9,9,9,9,0,7,4,8,5,10,12,15,32.0,53.77443751081735,2.5,134.43609377704337,0.017924812503605784,7.468671876502409,0,7,1,1,1,5,2,0,0,0,0,0,0,4,3,2,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,5,2,2,0,8,8,0,0,0,0,1,1,0,1,2,0,15,5,1.6666666666666667,0.5769230769230769,3.8
2458,4,0,0,19,15,15,0,0,0,4,5,13,9,18,18,27,59.715356810271004,112.58797503894243,3.4615384615384617,389.7276059040315,0.03752932501298081,21.651533661335083,0,8,1,6,2,11,2,0,0,0,0,0,0,6,4,1,1,2,2,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3,0,0,0,0,0,6,5,2,2,0,11,11,0,0,0,0,1,6,0,1,2,0,17,5,1.4166666666666667,0.85,9.0
1488,6,0,0,12,10,10,0,0,0,2,5,20,15,30,25,45,98.04820237218406,208.9735285398626,3.75,783.6507320244848,0.06965784284662087,43.536151779138045,0,5,1,6,4,14,1,0,2,1,2,0,0,8,2,4,0,4,0,0,0,0,5,2,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,0,0,0,4,4,1,1,0,7,7,0,0,0,0,1,4,0,1,1,0,15,2,1.6666666666666667,1.1538461538461537,6.0
2497,2,0,0,14,10,10,2,3,0,2,3,6,4,8,9,12,20.264662506490406,38.03910001730775,2.0,76.0782000346155,0.012679700005769252,4.226566668589751,0,8,2,1,1,4,0,0,0,0,0,0,0,3,2,2,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,5,2,2,0,7,7,0,0,0,0,1,1,0,1,2,0,16,6,1.6,1.0666666666666667,4.166666666666667
1122,11,0,0,36,26,25,0,0,7,4,1,12,10,20,13,30,43.01955000865388,111.01319154423277,0.8333333333333334,92.5109929535273,0.03700439718141092,5.139499608529295,0,11,1,12,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,8,2,0,0,0,0,0,3,2,0,0,0,4,4,0,0,0,0,2,12,0,2,1,0,23,2,1,0.6216216216216216,5.0
1541,4,0,0,23,14,13,1,1,5,4,6,9,7,14,15,21,44.039100017307746,82.0447025077789,4.666666666666667,382.8752783696349,0.02734823416925963,21.27084879831305,0,7,1,4,4,3,6,0,1,1,1,0,0,3,2,2,1,0,0,0,0,0,3,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1,0,0,0,9,3,3,1,0,11,11,0,0,0,0,0,3,0,3,3,0,18,5,1.8,0.75,2.2
2822,1,0,0,10,6,6,0,0,0,4,3,14,8,16,17,24,58.05785641096992,98.09910819000817,1.7142857142857142,168.1698997542997,0.03269970273000272,9.342772208572207,2,3,1,4,2,10,2,0,0,0,0,0,0,10,4,2,3,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,12,12,6,6,0,0,1,0,0,1,2,0,15,7,2.5,1.3636363636363635,5.0
1605,5,0,0,26,14,13,1,1,7,5,5,9,8,16,14,24,40.13896548741762,91.37651812938249,4.444444444444445,406.1178583528111,0.03045883937646083,22.56210324182284,1,7,1,6,5,9,2,0,0,0,0,0,0,5,3,1,0,3,1,0,0,0,4,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,1,1,0,0,0,3,3,0,0,0,9,9,3,3,0,0,0,4,0,1,1,0,23,6,1.7692307692307692,0.8518518518518519,3.6666666666666665
1027,1,0,0,6,4,4,0,0,0,2,2,7,4,8,9,12,21.651484454403228,38.03910001730775,1.1428571428571428,43.47325716263743,0.012679700005769252,2.415180953479857,0,3,1,0,0,4,1,0,0,0,0,0,0,4,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,0,4,4,0,0,0,0,1,0,0,1,1,0,7,2,1.75,1.0,9.0
1405,2,0,0,10,8,8,0,0,0,2,3,8,5,10,11,15,28.75488750216347,51.89147427955947,1.875,97.296514274174,0.01729715809318649,5.405361904120777,0,5,1,2,2,2,4,0,0,0,0,0,0,4,2,3,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,6,3,2,1,0,9,9,0,0,0,0,0,2,0,1,3,0,11,4,1.5714285714285714,1.0,3.5
3677,4,0,0,11,8,8,0,0,0,3,1,2,1,2,3,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211565,0.1320802083934297,1,4,1,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,2,0,2,0,0,6,4,4,2,0,8,8,1,1,0,0,3,3,1,1,1,0,18,7,2.25,1.5,3.4285714285714284
1380,1,0,0,6,5,5,0,0,0,1,3,8,4,8,11,12,28.75488750216347,41.51317942364757,1.5,62.26976913547136,0.01383772647454919,3.4594316186372978,0,4,1,0,0,1,0,0,0,0,0,0,0,4,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,5,2,0,12,12,0,0,0,0,0,0,0,1,4,0,8,4,1.6,1.1428571428571428,2.0
1526,2,0,0,12,9,9,0,0,0,3,3,7,4,8,10,12,24.406371956566698,39.863137138648355,1.7142857142857142,68.33680652339717,0.013287712379549451,3.796489251299843,0,7,1,1,1,3,3,0,0,0,0,0,0,3,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,7,3,3,1,0,8,8,0,0,0,0,0,1,0,1,3,0,14,5,1.5555555555555556,1.0769230769230769,2.6
1658,6,0,0,34,17,16,6,7,5,7,2,11,9,18,13,27,40.053747805010275,99.91187238980949,1.6363636363636365,163.49215481968827,0.03330395746326983,9.082897489982681,1,8,1,9,7,16,7,0,0,0,0,0,0,6,2,5,0,1,0,0,0,0,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,3,1,1,0,1,0,0,5,4,1,1,0,11,11,10,10,0,0,1,6,2,2,1,0,25,8,1.6666666666666667,0.7142857142857143,4.125
1803,1,0,0,12,8,8,0,0,0,4,4,22,14,28,26,42,106.10749561002054,197.4184681619259,2.5454545454545454,502.5197371394477,0.0658061560539753,27.917763174413764,0,7,1,0,0,11,1,0,0,0,0,0,0,14,4,3,0,4,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,0,5,5,0,0,0,0,0,0,0,1,1,0,17,7,2.125,1.3076923076923077,2.7142857142857144
1594,2,0,0,22,9,8,2,4,7,5,3,7,5,10,10,15,24.406371956566698,49.82892142331044,2.142857142857143,106.77626019280808,0.016609640474436815,5.932014455156004,1,5,1,3,3,4,2,0,0,0,0,0,0,5,2,3,0,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,3,0,0,0,7,7,1,1,0,0,0,1,0,1,1,0,16,6,2,0.6956521739130435,3.3333333333333335
2627,2,0,0,10,9,8,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,5,1,4,4,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,5,5,1,1,0,9,9,4,4,0,0,1,2,0,1,1,0,19,9,2.375,1.7272727272727273,3.2222222222222223
2884,4,0,0,11,11,10,1,1,0,0,1,2,1,2,3,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211565,0.1320802083934297,1,5,1,7,5,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,2,0,2,0,0,7,5,2,1,0,12,12,5,5,0,0,1,4,0,1,1,0,25,10,2.5,2.0833333333333335,3.3
2797,2,0,0,10,7,7,0,0,0,3,3,6,4,8,9,12,20.264662506490406,38.03910001730775,2.0,76.0782000346155,0.012679700005769252,4.226566668589751,0,5,1,1,1,3,2,0,0,0,0,0,0,3,2,2,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,3,3,1,0,7,7,0,0,0,0,0,1,0,1,2,0,11,3,1.5714285714285714,1.0,9.333333333333334
1540,2,0,0,40,13,12,11,11,6,11,6,11,8,15,17,23,53.563522809337215,94.01164534875782,4.090909090909091,384.59309460855474,0.031337215116252606,21.366283033808596,1,9,1,3,3,6,3,0,0,0,0,0,0,8,5,2,1,3,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,5,1,1,0,9,9,0,0,0,0,1,1,0,1,2,0,22,8,1.8333333333333333,0.5365853658536586,4.625
1015,1,0,0,24,10,9,5,8,5,5,2,8,4,8,10,12,26.0,39.863137138648355,1.0,39.863137138648355,0.013287712379549451,2.2146187299249087,0,6,1,0,0,0,4,0,0,0,0,0,0,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,3,1,0,11,11,0,0,0,0,4,0,0,3,3,0,20,6,2.2222222222222223,0.8,1.5
2872,2,0,0,11,7,7,0,0,0,4,3,7,4,8,10,12,24.406371956566698,39.863137138648355,1.7142857142857142,68.33680652339717,0.013287712379549451,3.796489251299843,1,4,1,4,4,6,1,0,0,0,0,0,0,5,3,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,5,5,1,1,0,9,9,5,5,0,0,1,1,0,1,1,0,17,7,2.4285714285714284,1.4166666666666667,6.857142857142857
1362,1,0,0,11,8,8,0,0,0,3,3,13,9,18,16,27,52.860603837997665,108.0,2.076923076923077,224.30769230769232,0.036,12.461538461538462,1,4,1,2,2,11,0,0,0,0,0,0,0,10,3,0,0,3,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,1,1,0,13,13,0,0,0,0,3,0,0,3,1,0,12,6,1.5,1.0,6.666666666666667
2624,2,0,0,11,9,8,3,3,0,0,1,2,1,2,3,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211565,0.1320802083934297,1,5,1,4,4,3,0,0,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,6,6,1,1,0,10,10,4,4,0,0,2,2,0,1,1,0,20,9,2.5,1.6666666666666667,3.2222222222222223
1275,2,0,0,11,8,8,0,0,0,3,1,2,1,2,3,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211565,0.1320802083934297,1,6,1,4,4,3,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,5,5,1,1,0,7,7,2,2,0,0,1,1,0,1,1,0,17,9,2.125,1.4166666666666667,4.666666666666667
2033,3,0,0,18,7,7,7,7,0,4,3,5,3,6,8,9,16.36452797660028,27.0,1.8,48.6,0.009,2.7,0,4,1,2,2,2,4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,3,2,0,0,0,7,7,0,0,0,0,0,2,2,1,2,0,10,3,1.4285714285714286,0.5263157894736842,4.333333333333333
3181,2,0,0,8,6,6,0,0,0,2,1,2,1,2,3,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211565,0.1320802083934297,1,5,1,4,4,2,1,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,5,4,2,1,0,5,5,2,2,0,0,2,1,0,1,1,0,14,7,2.3333333333333335,1.5555555555555556,3.857142857142857
1393,2,0,0,10,7,7,0,0,0,3,3,6,4,8,9,12,20.264662506490406,38.03910001730775,2.0,76.0782000346155,0.012679700005769252,4.226566668589751,0,4,1,2,2,5,1,0,0,0,0,0,0,3,2,1,0,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,4,4,1,1,0,5,5,0,0,0,0,1,2,0,1,1,0,9,3,1.5,0.8181818181818182,6.0
2326,2,0,0,24,11,10,0,0,8,6,2,6,3,6,8,9,17.509775004326936,27.0,1.0,27.0,0.009,1.5,0,7,1,2,2,4,3,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,2,2,0,0,0,4,4,0,0,0,0,0,2,1,1,1,0,14,7,1.5555555555555556,0.56,4.0
2848,2,0,0,9,7,7,1,1,0,1,2,4,2,4,6,6,10.0,15.509775004326936,1.0,15.509775004326936,0.005169925001442312,0.861654166907052,1,4,1,4,4,3,1,0,0,0,0,0,0,3,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,3,3,1,1,0,4,4,0,0,0,0,1,1,0,1,1,0,12,6,1.7142857142857142,1.2,3.1666666666666665
2319,2,0,0,23,11,10,0,0,8,5,2,6,3,6,8,9,17.509775004326936,27.0,1.0,27.0,0.009,1.5,0,7,1,2,2,4,3,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,2,2,0,0,0,4,4,0,0,0,0,0,2,1,1,1,0,14,7,1.5555555555555556,0.5833333333333334,4.0
1645,5,0,0,26,15,14,1,3,5,6,2,6,4,8,8,12,17.509775004326936,36.0,1.3333333333333333,48.0,0.012,2.6666666666666665,1,8,1,8,5,6,2,0,0,0,0,0,0,3,2,2,0,1,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,2,0,2,0,0,7,5,3,2,0,12,12,3,3,0,0,1,4,0,2,1,0,28,10,2,1.037037037037037,3.3
1481,12,0,0,28,26,26,0,0,0,2,7,25,22,42,32,64,135.74788919877133,320.0,5.88,1881.6,0.10666666666666667,104.53333333333333,0,11,1,13,4,13,12,0,1,1,1,0,0,10,2,0,2,0,8,0,0,0,11,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,7,2,0,0,0,0,0,7,4,1,1,0,18,18,0,0,0,0,1,12,1,3,2,0,32,4,1.4545454545454546,1.103448275862069,7.75
3532,2,0,0,8,7,7,0,0,0,1,4,8,5,10,12,15,32.0,53.77443751081735,2.5,134.43609377704337,0.017924812503605784,7.468671876502409,0,5,1,1,1,5,2,0,0,0,0,0,0,4,3,2,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,5,2,2,0,7,7,0,0,0,0,1,1,0,1,2,0,11,3,1.5714285714285714,1.2222222222222223,3.6666666666666665
1949,8,0,0,18,14,15,0,0,0,3,5,13,13,28,18,41,59.715356810271004,170.9669250591348,5.384615384615385,920.5911349338029,0.056988975019711605,51.143951940766826,0,6,1,8,5,4,4,0,4,2,1,3,0,4,2,0,0,0,0,2,0,2,7,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,0,0,0,8,3,2,1,0,15,15,0,0,0,0,0,4,0,4,2,0,24,6,2.4,1.263157894736842,14.833333333333334
1646,5,0,0,25,15,14,1,3,5,5,2,6,4,8,8,12,17.509775004326936,36.0,1.3333333333333333,48.0,0.012,2.6666666666666665,1,8,1,8,5,6,2,0,0,0,0,0,0,3,2,2,0,1,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,2,0,2,0,0,7,5,3,2,0,12,12,3,3,0,0,1,4,0,2,1,0,28,10,2,1.0769230769230769,3.4
1030,1,0,0,6,4,4,0,0,0,2,2,7,4,8,9,12,21.651484454403228,38.03910001730775,1.1428571428571428,43.47325716263743,0.012679700005769252,2.415180953479857,0,3,1,0,0,4,1,0,0,0,0,0,0,4,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,0,4,4,0,0,0,0,1,0,0,1,1,0,7,2,1.75,1.0,8.0
1326,1,0,0,1,1,1,0,0,0,0,1,2,1,2,3,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211565,0.1320802083934297,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0
1354,1,0,0,6,4,4,0,0,0,2,2,6,3,6,8,9,17.509775004326936,27.0,1.0,27.0,0.009,1.5,1,2,1,2,2,2,0,0,0,0,0,0,0,4,2,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,1,0,7,7,0,0,0,0,1,0,0,1,2,0,6,4,1.5,0.8571428571428571,3.75
1086,2,0,0,13,9,9,0,0,0,4,3,8,4,8,11,12,28.75488750216347,41.51317942364757,1.5,62.26976913547136,0.01383772647454919,3.4594316186372978,0,4,1,2,2,3,5,0,0,0,0,0,0,3,2,2,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,10,4,3,1,0,12,12,0,0,0,0,1,2,0,3,3,0,9,4,1.5,0.6428571428571429,5.0
